country,year,intrastate_deaths,civilian_deaths,state-sponsored religion index,Region,Diversity_rank,RDI_score,Diveristy_level,Buddhists,Christians,Hindus,Jews,Muslims,Other_Religions,Religiously_Unaffiliated,majority_religion
Colombia,2020,47,6,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians
Colombia,2021,131,8,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians
Colombia,2022,133,16,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians
Colombia,2023,92,7,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians
Colombia,2024,225,11,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians
Comoros,1989,29,0,,Sub-Saharan Africa,181.0,0.39166173,Very low,0.0,0.50999999,0.00062021968,0.0,98.300003,1.0593798,0.13,Muslims
Comoros,1997,56,0,,Sub-Saharan Africa,181.0,0.39166173,Very low,0.0,0.50999999,0.00062021968,0.0,98.300003,1.0593798,0.13,Muslims
Congo,1993,53,1,,,,,,,,,,,,,
Congo,1994,14,3,,,,,,,,,,,,,
Congo,1995,2,0,,,,,,,,,,,,,
Congo,1997,10000,91,,,,,,,,,,,,,
Congo,1998,3272,7,,,,,,,,,,,,,
Congo,1999,626,117,,,,,,,,,,,,,
Congo,2001,3,2,,,,,,,,,,,,,
Congo,2002,167,9,,,,,,,,,,,,,
Congo,2003,22,6,,,,,,,,,,,,,
Congo,2005,11,3,,,,,,,,,,,,,
Congo,2007,2,0,,,,,,,,,,,,,
Congo,2008,1,0,,,,,,,,,,,,,
Congo,2011,1,0,,,,,,,,,,,,,
Congo,2012,2,0,,,,,,,,,,,,,
Congo,2015,0,0,,,,,,,,,,,,,
Congo,2016,73,42,,,,,,,,,,,,,
Congo,2017,20,0,,,,,,,,,,,,,
Congo,2019,0,0,,,,,,,,,,,,,
Congo,2020,0,0,,,,,,,,,,,,,
Congo,2022,3,3,,,,,,,,,,,,,
Croatia,1992,142,22,0.0,Europe,131.0,1.9804337,Low,0.022288118,90.857826,0.011706879,0.015337282,1.3726027,1.0624112,6.6578279,Christians
Croatia,1993,345,30,0.0,Europe,131.0,1.9804337,Low,0.022288118,90.857826,0.011706879,0.015337282,1.3726027,1.0624112,6.6578279,Christians
Croatia,1995,826,86,0.0,Europe,131.0,1.9804337,Low,0.022288118,90.857826,0.011706879,0.015337282,1.3726027,1.0624112,6.6578279,Christians
DR Congo (Zaire),1994,3,0,,,,,,,,,,,,,
DR Congo (Zaire),1996,1371,62,,,,,,,,,,,,,
DR Congo (Zaire),1997,4599,363,,,,,,,,,,,,,
DR Congo (Zaire),1998,3439,204,,,,,,,,,,,,,
DR Congo (Zaire),1999,3282,1045,,,,,,,,,,,,,
DR Congo (Zaire),2000,1473,55,,,,,,,,,,,,,
DR Congo (Zaire),2001,509,20,,,,,,,,,,,,,
DR Congo (Zaire),2002,114,0,,,,,,,,,,,,,
DR Congo (Zaire),2005,34,0,,,,,,,,,,,,,
DR Congo (Zaire),2006,177,6,,,,,,,,,,,,,
DR Congo (Zaire),2007,633,37,,,,,,,,,,,,,
DR Congo (Zaire),2008,770,8,,,,,,,,,,,,,
DR Congo (Zaire),2009,1961,24,,,,,,,,,,,,,
DR Congo (Zaire),2010,310,23,,,,,,,,,,,,,
DR Congo (Zaire),2011,330,23,,,,,,,,,,,,,
DR Congo (Zaire),2012,861,47,,,,,,,,,,,,,
DR Congo (Zaire),2013,1543,43,,,,,,,,,,,,,
DR Congo (Zaire),2014,1004,36,,,,,,,,,,,,,
DR Congo (Zaire),2015,256,22,,,,,,,,,,,,,
DR Congo (Zaire),2016,838,67,,,,,,,,,,,,,
DR Congo (Zaire),2017,3718,212,,,,,,,,,,,,,
DR Congo (Zaire),2018,858,130,,,,,,,,,,,,,
DR Congo (Zaire),2019,796,66,,,,,,,,,,,,,
DR Congo (Zaire),2020,1232,208,,,,,,,,,,,,,
DR Congo (Zaire),2021,1080,185,,,,,,,,,,,,,
DR Congo (Zaire),2022,1755,233,,,,,,,,,,,,,
DR Congo (Zaire),2023,729,178,,,,,,,,,,,,,
DR Congo (Zaire),2024,1161,310,,,,,,,,,,,,,
Djibouti,1989,6,0,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims
Djibouti,1990,60,0,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims
Djibouti,1991,60,0,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims
Djibouti,1992,129,0,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims
Djibouti,1993,33,2,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims
Djibouti,1994,39,0,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims
Djibouti,1995,0,0,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims
Djibouti,1997,11,0,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims
Djibouti,1998,16,1,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims
Djibouti,1999,25,3,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims
Ecuador,2008,50,4,0.0,Latin America-Caribbean,119.0,2.4312751,Moderate,0.022002894,88.523621,0.007959703,0.0034113014,0.018136753,3.0334721,8.3913965,Christians
Ecuador,2019,2,0,0.0,Latin America-Caribbean,119.0,2.4312751,Moderate,0.022002894,88.523621,0.007959703,0.0034113014,0.018136753,3.0334721,8.3913965,Christians
Egypt,1992,11,0,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,1993,103,5,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,1994,145,3,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,1995,187,13,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,1996,85,11,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,1997,66,4,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,1998,27,3,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,1999,4,0,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,2000,2,0,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,2010,1,0,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,2014,208,1,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,2015,767,9,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,2016,367,2,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,2017,497,20,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,2018,680,9,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,2019,637,48,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,2020,527,43,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,2021,112,15,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,2022,231,8,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
Egypt,2023,1,0,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims
El Salvador,1989,4924,98,0.0,Latin America-Caribbean,110.0,2.6482811,Moderate,0.0066743675,87.108383,0.0019069621,0.0015891352,0.0034960972,0.99595374,11.881999,Christians
El Salvador,1990,849,18,0.0,Latin America-Caribbean,110.0,2.6482811,Moderate,0.0066743675,87.108383,0.0019069621,0.0015891352,0.0034960972,0.99595374,11.881999,Christians
El Salvador,1991,88,0,0.0,Latin America-Caribbean,110.0,2.6482811,Moderate,0.0066743675,87.108383,0.0019069621,0.0015891352,0.0034960972,0.99595374,11.881999,Christians
El Salvador,1992,4,0,0.0,Latin America-Caribbean,110.0,2.6482811,Moderate,0.0066743675,87.108383,0.0019069621,0.0015891352,0.0034960972,0.99595374,11.881999,Christians
Eritrea,1993,21,0,0.0,Sub-Saharan Africa,29.0,6.0090423,High,0.00084367587,46.671173,0.030002009,0.00028122528,51.669579,0.56696767,1.061152,Muslims
Eritrea,1996,14,0,0.0,Sub-Saharan Africa,29.0,6.0090423,High,0.00084367587,46.671173,0.030002009,0.00028122528,51.669579,0.56696767,1.061152,Muslims
Eritrea,1997,31,0,0.0,Sub-Saharan Africa,29.0,6.0090423,High,0.00084367587,46.671173,0.030002009,0.00028122528,51.669579,0.56696767,1.061152,Muslims
Eritrea,1999,25,0,0.0,Sub-Saharan Africa,29.0,6.0090423,High,0.00084367587,46.671173,0.030002009,0.00028122528,51.669579,0.56696767,1.061152,Muslims
Eritrea,2003,57,0,0.0,Sub-Saharan Africa,29.0,6.0090423,High,0.00084367587,46.671173,0.030002009,0.00028122528,51.669579,0.56696767,1.061152,Muslims
Eritrea,2022,4,0,0.0,Sub-Saharan Africa,29.0,6.0090423,High,0.00084367587,46.671173,0.030002009,0.00028122528,51.669579,0.56696767,1.061152,Muslims
Ethiopia,1989,24358,4,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,1990,49698,579,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,1991,12225,175,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,1992,174,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,1993,36,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,1994,76,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,1995,43,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,1996,52,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,1997,6,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,1998,50,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,1999,715,2,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2000,50,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2001,40,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2002,50,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2003,50,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2004,50,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2005,83,33,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2006,50,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2007,177,6,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2008,50,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2009,515,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2010,151,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2011,51,1,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2012,50,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2013,77,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2014,30,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2015,49,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2016,50,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2017,0,0,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2018,18,9,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2019,67,32,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2020,20916,331,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2021,124553,698,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2022,163210,648,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2023,1688,179,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
Ethiopia,2024,2834,331,0.0,Sub-Saharan Africa,37.0,5.7053571,High,0.0011632845,61.578274,0.0024225907,0.0047765425,36.240177,2.1108611,0.062328305,Christians
France,1992,0,0,0.0,Europe,10.0,6.9279718,High,0.71300137,46.467613,0.12776679,0.69168675,9.0978174,0.25636187,42.645752,Christians
France,1996,0,0,0.0,Europe,10.0,6.9279718,High,0.71300137,46.467613,0.12776679,0.69168675,9.0978174,0.25636187,42.645752,Christians
France,2007,2,0,0.0,Europe,10.0,6.9279718,High,0.71300137,46.467613,0.12776679,0.69168675,9.0978174,0.25636187,42.645752,Christians
France,2015,3,0,0.0,Europe,10.0,6.9279718,High,0.71300137,46.467613,0.12776679,0.69168675,9.0978174,0.25636187,42.645752,Christians
France,2017,2,0,0.0,Europe,10.0,6.9279718,High,0.71300137,46.467613,0.12776679,0.69168675,9.0978174,0.25636187,42.645752,Christians
France,2018,4,0,0.0,Europe,10.0,6.9279718,High,0.71300137,46.467613,0.12776679,0.69168675,9.0978174,0.25636187,42.645752,Christians
Georgia,1991,52,0,0.0,Europe,115.0,2.4675999,Moderate,0.011647883,88.172623,0.012154249,0.044509161,10.46078,0.30997789,0.98830873,Christians
Georgia,1992,775,30,0.0,Europe,115.0,2.4675999,Moderate,0.011647883,88.172623,0.012154249,0.044509161,10.46078,0.30997789,0.98830873,Christians
Georgia,1993,1763,130,0.0,Europe,115.0,2.4675999,Moderate,0.011647883,88.172623,0.012154249,0.044509161,10.46078,0.30997789,0.98830873,Christians
Georgia,2002,0,0,0.0,Europe,115.0,2.4675999,Moderate,0.011647883,88.172623,0.012154249,0.044509161,10.46078,0.30997789,0.98830873,Christians
Georgia,2004,27,3,0.0,Europe,115.0,2.4675999,Moderate,0.011647883,88.172623,0.012154249,0.044509161,10.46078,0.30997789,0.98830873,Christians
Georgia,2008,621,200,0.0,Europe,115.0,2.4675999,Moderate,0.011647883,88.172623,0.012154249,0.044509161,10.46078,0.30997789,0.98830873,Christians
Georgia,2010,3,0,0.0,Europe,115.0,2.4675999,Moderate,0.011647883,88.172623,0.012154249,0.044509161,10.46078,0.30997789,0.98830873,Christians
Georgia,2011,0,0,0.0,Europe,115.0,2.4675999,Moderate,0.011647883,88.172623,0.012154249,0.044509161,10.46078,0.30997789,0.98830873,Christians
Germany,1989,3,1,0.0,Europe,20.0,6.4023767,High,0.34375194,56.234879,0.15651976,0.14160739,6.5487413,0.4268007,36.147697,Christians
Germany,1990,1,0,0.0,Europe,20.0,6.4023767,High,0.34375194,56.234879,0.15651976,0.14160739,6.5487413,0.4268007,36.147697,Christians
Germany,1992,4,1,0.0,Europe,20.0,6.4023767,High,0.34375194,56.234879,0.15651976,0.14160739,6.5487413,0.4268007,36.147697,Christians
Guatemala,1989,82,1,0.0,Latin America-Caribbean,139.0,1.7556477,Low,0.0054714936,91.950264,0.0013246774,0.0051835203,0.0027069494,2.0141091,6.0209422,Christians
Guatemala,1990,83,7,0.0,Latin America-Caribbean,139.0,1.7556477,Low,0.0054714936,91.950264,0.0013246774,0.0051835203,0.0027069494,2.0141091,6.0209422,Christians
Guatemala,1991,72,4,0.0,Latin America-Caribbean,139.0,1.7556477,Low,0.0054714936,91.950264,0.0013246774,0.0051835203,0.0027069494,2.0141091,6.0209422,Christians
Guatemala,1992,67,0,0.0,Latin America-Caribbean,139.0,1.7556477,Low,0.0054714936,91.950264,0.0013246774,0.0051835203,0.0027069494,2.0141091,6.0209422,Christians
Guatemala,1993,58,0,0.0,Latin America-Caribbean,139.0,1.7556477,Low,0.0054714936,91.950264,0.0013246774,0.0051835203,0.0027069494,2.0141091,6.0209422,Christians
Guatemala,1994,37,1,0.0,Latin America-Caribbean,139.0,1.7556477,Low,0.0054714936,91.950264,0.0013246774,0.0051835203,0.0027069494,2.0141091,6.0209422,Christians
Guatemala,1995,27,1,0.0,Latin America-Caribbean,139.0,1.7556477,Low,0.0054714936,91.950264,0.0013246774,0.0051835203,0.0027069494,2.0141091,6.0209422,Christians
Guatemala,1996,13,0,0.0,Latin America-Caribbean,139.0,1.7556477,Low,0.0054714936,91.950264,0.0013246774,0.0051835203,0.0027069494,2.0141091,6.0209422,Christians
Guinea,2000,217,116,0.0,Sub-Saharan Africa,106.0,2.7131484,Moderate,0.085958868,11.708076,0.0,0.0,86.807892,0.078451402,1.3196203,Muslims
Guinea,2001,430,0,0.0,Sub-Saharan Africa,106.0,2.7131484,Moderate,0.085958868,11.708076,0.0,0.0,86.807892,0.078451402,1.3196203,Muslims
Guinea-Bissau,1992,2,2,0.0,Sub-Saharan Africa,6.0,7.1697803,Very high,0.0,21.717779,0.0,0.0,55.979042,10.680865,11.622312,Muslims
Guinea-Bissau,1998,505,111,0.0,Sub-Saharan Africa,6.0,7.1697803,Very high,0.0,21.717779,0.0,0.0,55.979042,10.680865,11.622312,Muslims
Guinea-Bissau,1999,199,0,0.0,Sub-Saharan Africa,6.0,7.1697803,Very high,0.0,21.717779,0.0,0.0,55.979042,10.680865,11.622312,Muslims
Guinea-Bissau,2000,0,0,0.0,Sub-Saharan Africa,6.0,7.1697803,Very high,0.0,21.717779,0.0,0.0,55.979042,10.680865,11.622312,Muslims
Haiti,1989,48,4,0.0,Latin America-Caribbean,121.0,2.3760362,Moderate,0.0031839246,88.718658,0.0,0.0021226162,0.0018572893,1.8394874,9.4346876,Christians
Haiti,1991,160,0,0.0,Latin America-Caribbean,121.0,2.3760362,Moderate,0.0031839246,88.718658,0.0,0.0021226162,0.0018572893,1.8394874,9.4346876,Christians
Haiti,2004,207,17,0.0,Latin America-Caribbean,121.0,2.3760362,Moderate,0.0031839246,88.718658,0.0,0.0021226162,0.0018572893,1.8394874,9.4346876,Christians
Haiti,2024,193,9,0.0,Latin America-Caribbean,121.0,2.3760362,Moderate,0.0031839246,88.718658,0.0,0.0021226162,0.0018572893,1.8394874,9.4346876,Christians
India,1989,1005,9,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,1990,2375,127,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,1991,3083,88,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,1992,3083,74,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,1993,1548,39,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,1994,1195,32,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,1995,872,35,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,1996,839,33,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,1997,882,60,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,1998,834,42,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,1999,1171,48,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,2000,2822,134,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,2001,1349,64,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,2002,1851,32,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,2003,1694,113,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,2004,1707,103,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,2005,1462,77,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,2006,1446,80,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,2007,1162,43,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,2008,1134,37,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,2009,1162,13,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
India,2010,1065,62,0.0,Asia-Pacific,78.0,4.034831,Moderate,0.68066257,2.2146201,79.366188,0.0003013786,15.190016,2.5449524,0.0032599971,Hindus
