country,year,intrastate_deaths,civilian_deaths,state-sponsored religion index,Region,Diversity_rank,RDI_score,Diveristy_level,Buddhists,Christians,Hindus,Jews,Muslims,Other_Religions,Religiously_Unaffiliated,majority_religion,hierarchy,exclusivity,collectivism,political_theology,pluralism_tolerance
Chad,2023,61,0,0.0,Sub-Saharan Africa,25.0,6.1818047,High,0.010874331,38.894054,0.0099971751,0.0,56.357784,1.592638,3.1346579,Muslims,4,4,5,5,2
Chad,2024,70,0,0.0,Sub-Saharan Africa,25.0,6.1818047,High,0.010874331,38.894054,0.0099971751,0.0,56.357784,1.592638,3.1346579,Muslims,4,4,5,5,2
China,1990,22,0,0.0,Asia-Pacific,126.0,2.2610345,Moderate,3.7429757,1.7847568,0.0020417899,0.00021302719,1.8218017,3.0250807,89.623131,Religiously_Unaffiliated,1,1,1,1,5
China,1999,0,0,0.0,Asia-Pacific,126.0,2.2610345,Moderate,3.7429757,1.7847568,0.0020417899,0.00021302719,1.8218017,3.0250807,89.623131,Religiously_Unaffiliated,1,1,1,1,5
China,2007,0,0,0.0,Asia-Pacific,126.0,2.2610345,Moderate,3.7429757,1.7847568,0.0020417899,0.00021302719,1.8218017,3.0250807,89.623131,Religiously_Unaffiliated,1,1,1,1,5
China,2008,36,0,0.0,Asia-Pacific,126.0,2.2610345,Moderate,3.7429757,1.7847568,0.0020417899,0.00021302719,1.8218017,3.0250807,89.623131,Religiously_Unaffiliated,1,1,1,1,5
China,2009,2,0,0.0,Asia-Pacific,126.0,2.2610345,Moderate,3.7429757,1.7847568,0.0020417899,0.00021302719,1.8218017,3.0250807,89.623131,Religiously_Unaffiliated,1,1,1,1,5
China,2015,5,5,0.0,Asia-Pacific,126.0,2.2610345,Moderate,3.7429757,1.7847568,0.0020417899,0.00021302719,1.8218017,3.0250807,89.623131,Religiously_Unaffiliated,1,1,1,1,5
China,2017,6,0,0.0,Asia-Pacific,126.0,2.2610345,Moderate,3.7429757,1.7847568,0.0020417899,0.00021302719,1.8218017,3.0250807,89.623131,Religiously_Unaffiliated,1,1,1,1,5
China,2023,1,1,0.0,Asia-Pacific,126.0,2.2610345,Moderate,3.7429757,1.7847568,0.0020417899,0.00021302719,1.8218017,3.0250807,89.623131,Religiously_Unaffiliated,1,1,1,1,5
Colombia,1989,238,4,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,1990,501,14,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,1991,731,6,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,1992,1479,22,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,1993,186,5,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,1994,1132,13,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,1995,823,13,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,1996,1195,21,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,1997,561,45,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,1998,940,83,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,1999,1588,56,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2000,1879,143,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2001,1879,72,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2002,3387,219,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2003,2098,107,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2004,1360,45,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2005,1577,89,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2006,509,20,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2007,331,20,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2008,232,13,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2009,391,13,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2010,419,26,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2011,202,2,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2012,211,7,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2013,140,4,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2014,141,2,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2015,139,1,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2016,35,0,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2017,23,2,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2018,132,4,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2019,126,5,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2020,47,6,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2021,131,8,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2022,133,16,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2023,92,7,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Colombia,2024,225,11,0.0,Latin America-Caribbean,104.0,2.8562493,Moderate,0.0092215305,86.246964,0.0010246146,0.0041378662,0.0039269077,3.7911248,9.9436026,Christians,4,4,3,3,3
Comoros,1989,29,0,0.0,Sub-Saharan Africa,181.0,0.39166173,Very low,0.0,0.50999999,0.00062021968,0.0,98.300003,1.0593798,0.13,Muslims,4,4,5,5,2
Comoros,1997,56,0,0.0,Sub-Saharan Africa,181.0,0.39166173,Very low,0.0,0.50999999,0.00062021968,0.0,98.300003,1.0593798,0.13,Muslims,4,4,5,5,2
Congo,1993,53,1,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,1994,14,3,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,1995,2,0,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,1997,10000,91,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,1998,3272,7,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,1999,626,117,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,2001,3,2,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,2002,167,9,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,2003,22,6,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,2005,11,3,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,2007,2,0,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,2008,1,0,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,2011,1,0,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,2012,2,0,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,2015,0,0,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,2016,73,42,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,2017,20,0,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,2019,0,0,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,2020,0,0,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Congo,2022,3,3,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Croatia,1992,142,22,0.0,Europe,131.0,1.9804337,Low,0.022288118,90.857826,0.011706879,0.015337282,1.3726027,1.0624112,6.6578279,Christians,4,4,3,3,3
Croatia,1993,345,30,0.0,Europe,131.0,1.9804337,Low,0.022288118,90.857826,0.011706879,0.015337282,1.3726027,1.0624112,6.6578279,Christians,4,4,3,3,3
Croatia,1995,826,86,0.0,Europe,131.0,1.9804337,Low,0.022288118,90.857826,0.011706879,0.015337282,1.3726027,1.0624112,6.6578279,Christians,4,4,3,3,3
DR Congo (Zaire),1994,3,0,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),1996,1371,62,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),1997,4599,363,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),1998,3439,204,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),1999,3282,1045,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2000,1473,55,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2001,509,20,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2002,114,0,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2005,34,0,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2006,177,6,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2007,633,37,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2008,770,8,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2009,1961,24,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2010,310,23,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2011,330,23,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2012,861,47,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2013,1543,43,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2014,1004,36,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2015,256,22,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2016,838,67,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2017,3718,212,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2018,858,130,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2019,796,66,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2020,1232,208,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2021,1080,185,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2022,1755,233,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2023,729,178,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
DR Congo (Zaire),2024,1161,310,0.0,Sub-Saharan Africa,164.0,0.85056812,Very low,0.00015326613,96.261513,0.0011975729,0.00010769692,1.2705512,1.2909249,1.1755552,Christians,4,4,3,3,3
Djibouti,1989,6,0,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims,4,4,5,5,2
Djibouti,1990,60,0,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims,4,4,5,5,2
Djibouti,1991,60,0,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims,4,4,5,5,2
Djibouti,1992,129,0,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims,4,4,5,5,2
Djibouti,1993,33,2,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims,4,4,5,5,2
Djibouti,1994,39,0,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims,4,4,5,5,2
Djibouti,1995,0,0,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims,4,4,5,5,2
Djibouti,1997,11,0,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims,4,4,5,5,2
Djibouti,1998,16,1,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims,4,4,5,5,2
Djibouti,1999,25,3,2.0,Sub-Saharan Africa,177.0,0.53402215,Very low,0.0,1.100099,0.039979678,0.0,97.672073,0.086538285,1.1013136,Muslims,4,4,5,5,2
Ecuador,2008,50,4,0.0,Latin America-Caribbean,119.0,2.4312751,Moderate,0.022002894,88.523621,0.007959703,0.0034113014,0.018136753,3.0334721,8.3913965,Christians,4,4,3,3,3
Ecuador,2019,2,0,0.0,Latin America-Caribbean,119.0,2.4312751,Moderate,0.022002894,88.523621,0.007959703,0.0034113014,0.018136753,3.0334721,8.3913965,Christians,4,4,3,3,3
Egypt,1992,11,0,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,1993,103,5,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,1994,145,3,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,1995,187,13,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,1996,85,11,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,1997,66,4,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,1998,27,3,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,1999,4,0,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,2000,2,0,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,2010,1,0,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,2014,208,1,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,2015,767,9,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,2016,367,2,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,2017,497,20,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,2018,680,9,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,2019,637,48,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,2020,527,43,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,2021,112,15,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,2022,231,8,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
Egypt,2023,1,0,2.0,Middle East-North Africa,160.0,1.0720915,Low,5.4033269e-05,4.8214159,0.00017096053,0.00021422911,95.172569,0.00092300586,0.0046525225,Muslims,4,4,5,5,2
El Salvador,1989,4924,98,0.0,Latin America-Caribbean,110.0,2.6482811,Moderate,0.0066743675,87.108383,0.0019069621,0.0015891352,0.0034960972,0.99595374,11.881999,Christians,4,4,3,3,3
El Salvador,1990,849,18,0.0,Latin America-Caribbean,110.0,2.6482811,Moderate,0.0066743675,87.108383,0.0019069621,0.0015891352,0.0034960972,0.99595374,11.881999,Christians,4,4,3,3,3
El Salvador,1991,88,0,0.0,Latin America-Caribbean,110.0,2.6482811,Moderate,0.0066743675,87.108383,0.0019069621,0.0015891352,0.0034960972,0.99595374,11.881999,Christians,4,4,3,3,3
El Salvador,1992,4,0,0.0,Latin America-Caribbean,110.0,2.6482811,Moderate,0.0066743675,87.108383,0.0019069621,0.0015891352,0.0034960972,0.99595374,11.881999,Christians,4,4,3,3,3
Eritrea,1993,21,0,0.0,Sub-Saharan Africa,29.0,6.0090423,High,0.00084367587,46.671173,0.030002009,0.00028122528,51.669579,0.56696767,1.061152,Muslims,4,4,5,5,2
Eritrea,1996,14,0,0.0,Sub-Saharan Africa,29.0,6.0090423,High,0.00084367587,46.671173,0.030002009,0.00028122528,51.669579,0.56696767,1.061152,Muslims,4,4,5,5,2
